Gene,Degree,Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,Eigenvector_Centrality,PageRank,Zscore_Degree,Zscore_Betweenness,Zscore_Eigenvector,Zscore_PageRank,Composite_Score
TNF,57,0.09965034965034965,0.018993226803268478,0.4143096167636045,0.08284041688686658,0.006935174135931466,2.279939254464256,1.1238146341595021,1.7268266374093768,2.4997853750620673,1.9242548000966542
JUN,52,0.09090909090909091,0.01974597784022088,0.4135846655531695,0.09450593950799133,0.006109761134810528,2.022661458409268,1.1760297978905554,2.0741572281920395,2.102219689361274,1.8372143434265453
ESR1,56,0.0979020979020979,0.010104336442669944,0.4239706481858948,0.11054726846835451,0.006058416255672454,2.2284836952532583,0.5072298102512734,2.5517735721569856,2.077489085343611,1.832629277401578
ATM,58,0.10139860139860139,0.007943911360537473,0.38339600383396005,0.13051497493707734,0.004629419241503521,2.331394813675254,0.357370236694347,3.146294324428915,1.3892031278521102,1.8124302344161307
TGFB1,56,0.0979020979020979,0.00791692330140794,0.4176035978156119,0.09871465343826764,0.006116715228941187,2.2284836952532583,0.35549818888962104,2.1994679530789756,2.105569175252251,1.729851266227291
IGF1,52,0.09090909090909091,0.008546644713247271,0.4128622469233823,0.08880761383676339,0.005899356424616737,2.022661458409268,0.39917930656335177,1.9044946347411869,2.0008768552051945,1.5888006350733581
SMAD3,45,0.07867132867132867,0.02092954911658653,0.4054264774676438,0.06672491456314672,0.005993202793134121,1.6624725439322847,1.25812914408742,1.2470018473291782,2.046078585489882,1.5550137629619667
RAD51,50,0.08741258741258741,0.0040776140829362545,0.3693181818181818,0.11016276090532823,0.003983844278501925,1.9197503399872728,0.08918150566289662,2.5403252004582777,1.0782576345191446,1.4179245624067542
SHC1,48,0.08391608391608392,0.013024148234327713,0.3739930955120829,0.06338782212666916,0.005623886389751894,1.8168392215652776,0.7097648361510924,1.147642879445547,1.8681948727887137,1.4165024870324725
IRS1,45,0.07867132867132867,0.013805540431714378,0.40999763462903094,0.07833371476188022,0.005022981675678948,1.6624725439322847,0.7639667163502851,1.5926435782879271,1.5787651032469001,1.4071388057708365
ERCC4,48,0.08391608391608392,0.005880010387971498,0.312031203120312,0.087515992898441,0.004016163925277689,1.8168392215652776,0.2142061334026145,1.8660377667426302,1.0938246082820542,1.2814177359034378
MSH2,46,0.08041958041958042,0.0021381583027786115,0.3658879819870532,0.10784509562143244,0.0036067848524506266,1.7139281031432823,-0.04535035964022934,2.4713187719906626,0.8966444432264766,1.2621298892335193
FANCD2,49,0.08566433566433566,0.0016938301758911832,0.30897207367795604,0.09070657565278156,0.0040099450827906,1.868294780776275,-0.07617152727311603,1.961034538768883,1.090829261256641,1.2452330514585221
ERCC1,47,0.08216783216783216,0.0057608339456820985,0.3118253777884385,0.08403872171277346,0.003986971868332837,1.7653836623542798,0.20593936638198146,1.7625051009156971,1.0797640590533215,1.2378229554132971
KRAS,40,0.06993006993006994,0.004155591537631219,0.4064722895333385,0.09811407596398662,0.004006044913388142,1.4051947478772966,0.09459047272418787,2.181586291388565,1.0889507186110423,1.1695731819380222
MLH1,44,0.07692307692307693,0.001426854098403911,0.36141228801779257,0.10217474522127086,0.003491182774036772,1.611016984721287,-0.0946905314510588,2.302489117426679,0.8409639299432758,1.1688739212636767
WRN,43,0.07517482517482517,0.002741352127311092,0.3583982355779171,0.09682871938488104,0.003437231366546425,1.5595614255102894,-0.0035093487835213127,2.1433159391303067,0.8149778741332826,1.136627924385439
MMP9,40,0.06993006993006994,0.005066049116525159,0.40507906831814283,0.07320542653286741,0.004653731979463819,1.4051947478772966,0.15774507393814996,1.4399533441563457,1.4009135204983645,1.0994278031725333
FANCM,44,0.07692307692307693,0.0007258286731511483,0.3069657615112161,0.08297858432611936,0.003664235915873875,1.611016984721287,-0.14331770771826172,1.730940450382976,0.9243161316940501,1.0590778341382903
MSH6,41,0.07167832167832168,0.0012702001304368863,0.3605852576104292,0.09752894669007077,0.0032095060737415138,1.4566503070882941,-0.10555695631794954,2.1641645861641976,0.7052924656620713,1.0573297787666696
PALB2,40,0.06993006993006994,0.0015867141455055197,0.35948842032492223,0.09610417863522688,0.003060884029908057,1.4051947478772966,-0.0836017144003927,2.121743380849225,0.6337076654630687,1.0220079424194144
