Gene,Degree,Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,Eigenvector_Centrality,PageRank,Zscore_Degree,Zscore_Betweenness,Zscore_Eigenvector,Zscore_PageRank,Composite_Score
IL9,10,0.0425531914893617,9.20607724722557e-05,0.3871499176276771,0.024177200621463814,0.002845257477541671,-0.29373251732150873,-0.29284725114635074,-0.410757530695372,-0.33580168252715786,-0.32533003649362174
TNFRSF10B,9,0.03829787234042553,0.00155133678200942,0.4058721934369603,0.022015855419529922,0.0029727853475713345,-0.35036721837369506,-0.22463984463863582,-0.45573843504867245,-0.3050379395899101,-0.3309437625181687
CD86,10,0.0425531914893617,8.313971339763359e-05,0.38778877887788776,0.022103803691723396,0.0028690324989584987,-0.29373251732150873,-0.29326422661830076,-0.4539080967870967,-0.33006639778489155,-0.3329173366315009
SHC4,9,0.03829787234042553,0.00013634373880728733,0.3969594594594595,0.031590116652432707,0.0024054319352766794,-0.35036721837369506,-0.29077743963266806,-0.25648339314913027,-0.44190147009773767,-0.3349998589883339
SHC2,9,0.03829787234042553,0.00013634373880728733,0.3969594594594595,0.031590116652432707,0.0024054319352766794,-0.35036721837369506,-0.29077743963266806,-0.25648339314913027,-0.44190147009773767,-0.3349998589883339
YY1,9,0.03829787234042553,0.00010866470134965826,0.4166666666666667,0.02623137179701351,0.002683394462618164,-0.35036721837369506,-0.2920711738866928,-0.3680070819979438,-0.37484814492785834,-0.3442173652876269
PAX8,8,0.03404255319148936,0.0052557979290839265,0.4017094017094017,0.011100520479582316,0.003059710943979666,-0.4070019194258814,-0.05149118345377461,-0.6829032750190339,-0.2840687451546009,-0.34871787169722906
DVL1,9,0.03829787234042553,0.0006216931216931217,0.3790322580645161,0.008719491404242824,0.0039685561528375966,-0.35036721837369506,-0.26809192815957644,-0.7324561372848317,-0.06482662679607151,-0.34910806128686805
BIRC5,8,0.03404255319148936,0.0007775452159074303,0.4343807763401109,0.02836460834968897,0.0026437891659296556,-0.4070019194258814,-0.26080731094139464,-0.3236111616919222,-0.38440219116100954,-0.3492551701049935
GATA3,8,0.03404255319148936,0.0013117611104606873,0.4226618705035971,0.022632792884868046,0.0026895010871953503,-0.4070019194258814,-0.2358377503890812,-0.44289902138374204,-0.37337503455078436,-0.364664920583234
HRAS,8,0.03404255319148936,0.00020676297227637506,0.44507575757575757,0.026624431886481698,0.002554450491910069,-0.4070019194258814,-0.2874860038441011,-0.3598268994553085,-0.40595349599542613,-0.3674782518502307
WT1,8,0.03404255319148936,0.0035495633162446363,0.4023972602739726,0.011815661992352422,0.0030181037761973007,-0.4070019194258814,-0.13124157822136515,-0.6680200847002435,-0.29410570581038453,-0.36768622445652543
BAX,8,0.03404255319148936,4.6197596913717244e-05,0.41889483065953653,0.028050176444428067,0.0023926342543709126,-0.4070019194258814,-0.2949909225550571,-0.3301549712802803,-0.44498867421622845,-0.3712271315371245
